id,neighbourhood,room_type,availability_365,log_price,log_minimum_nights,log_number_of_reviews,log_reviews_per_month
15154695,De Pijp - Rivierenbuurt,Entire home/apt,336,5.521460918,0.693147181,3.36729583,-0.083381609
15154724,Bos en Lommer,Entire home/apt,0,4.787491743,1.098612289,1.386294361,-2.040220829
15158048,Oostelijk Havengebied - Indische Buurt,Entire home/apt,0,4.382026635,1.098612289,1.098612289,-2.302585093
15158432,De Pijp - Rivierenbuurt,Entire home/apt,0,4.787491743,0.693147181,3.091042453,0.086177696
15159086,Oostelijk Havengebied - Indische Buurt,Entire home/apt,0,4.553876892,0.693147181,2.63905733,-0.693147181
15159146,Centrum-West,Entire home/apt,302,5.579729826,1.945910149,3.401197382,0.131028262
15159197,De Baarsjes - Oud-West,Entire home/apt,79,4.605170186,3.401197382,0.693147181,-2.813410717
15159487,Bos en Lommer,Entire home/apt,0,4.912654886,0.693147181,2.079441542,-1.347073648
15161061,De Baarsjes - Oud-West,Private room,0,4.317488114,0.693147181,3.555348061,0.122217633
15167502,De Baarsjes - Oud-West,Entire home/apt,22,5.241747015,1.098612289,3.218875825,-0.210721031
15168293,De Pijp - Rivierenbuurt,Entire home/apt,27,4.86753445,0.693147181,1.945910149,-1.46967597
15168599,Oud-Noord,Entire home/apt,7,3.951243719,0.693147181,3.583518938,0.165514438
15170777,Slotervaart,Private room,3,4.248495242,0.693147181,2.397895273,-1.021651248
15174612,Oud-Oost,Entire home/apt,0,4.787491743,1.098612289,3.401197382,-0.051293294
15176278,Centrum-Oost,Entire home/apt,0,4.787491743,0.693147181,3.258096538,-0.198450939
15187650,Centrum-West,Entire home/apt,0,5.438079309,1.098612289,0,-3.506557897
15187701,Bos en Lommer,Entire home/apt,0,4.59511985,1.386294361,3.135494216,-0.301105093
15188784,Oud-Oost,Entire home/apt,9,5.010635294,1.609437912,0,-2.525728644
15192210,Zuid,Private room,10,4.744932128,0.693147181,4.17438727,0.737164066
15199899,De Aker - Nieuw Sloten,Private room,218,4.17438727,0.693147181,4.510859507,1.057790294
15203374,De Baarsjes - Oud-West,Entire home/apt,0,4.941642423,0.693147181,2.397895273,-0.776528789
15203637,Zuid,Entire home/apt,0,5.003946306,1.098612289,1.945910149,-1.46967597
15204031,Centrum-West,Entire home/apt,4,4.700480366,1.386294361,3.091042453,-0.314710745
15209631,Oostelijk Havengebied - Indische Buurt,Entire home/apt,337,5.521460918,1.386294361,2.772588722,-0.673344553
15210146,Bos en Lommer,Entire home/apt,4,4.605170186,0.693147181,3.526360525,0.076961041
15211060,Bos en Lommer,Entire home/apt,0,4.59511985,0.693147181,2.397895273,-1.049822124
15213373,Westerpark,Entire home/apt,156,4.691347882,0.693147181,2.197224577,-1.078809661
15214101,Zuid,Entire home/apt,9,5.991464547,0.693147181,2.564949357,-0.867500568
15214833,Zuid,Entire home/apt,29,5.855071922,1.386294361,1.945910149,-1.272965676
15215983,Centrum-Oost,Entire home/apt,0,4.86753445,0.693147181,3.951243719,0.506817602
15229143,Bos en Lommer,Entire home/apt,0,4.442651256,0.693147181,2.397895273,-1.049822124
15229274,De Pijp - Rivierenbuurt,Entire home/apt,267,5.068904202,1.386294361,2.944438979,-0.478035801
15229586,Zuid,Entire home/apt,125,4.48863637,1.609437912,1.791759469,-1.660731207
15230655,Westerpark,Entire home/apt,0,4.941642423,0.693147181,1.098612289,-2.302585093
15232523,Westerpark,Entire home/apt,0,4.605170186,0.693147181,2.48490665,-0.916290732
15234663,De Pijp - Rivierenbuurt,Entire home/apt,0,4.787491743,1.098612289,2.079441542,-1.386294361
15238461,Oud-Noord,Entire home/apt,0,4.934473933,0.693147181,1.098612289,-2.302585093
15239518,Centrum-Oost,Private room,150,4.770684624,0,3.663561646,0.553885113
15241427,De Pijp - Rivierenbuurt,Entire home/apt,358,5.521460918,1.609437912,0.693147181,-2.525728644
15249058,De Pijp - Rivierenbuurt,Entire home/apt,171,6.551080335,0.693147181,2.833213344,-0.597837001
15249359,Westerpark,Entire home/apt,34,4.709530201,0,2.079441542,-1.386294361
15251294,Oud-Oost,Entire home/apt,0,4.787491743,1.098612289,2.944438979,-0.400477567
15251558,Centrum-West,Entire home/apt,306,6.543911846,1.609437912,3.36729583,-0.061875404
15251577,Westerpark,Entire home/apt,0,4.382026635,1.098612289,0.693147181,-2.813410717
15254054,Centrum-West,Entire home/apt,0,5.501258211,0.693147181,3.17805383,-0.274436846
15256155,Oud-Oost,Entire home/apt,0,4.59511985,1.098612289,2.397895273,-1.049822124
15258535,De Pijp - Rivierenbuurt,Private room,109,4.543294782,0.693147181,5.66296048,2.211565695
15260123,Watergraafsmeer,Private room,197,4.442651256,0.693147181,4.465908119,1.040276712
15262729,Centrum-West,Private room,151,5.420534999,1.098612289,5.036952602,1.599387577
15264411,Oud-Oost,Entire home/apt,4,5.192956851,1.098612289,3.401197382,-0.040821995
15266364,De Baarsjes - Oud-West,Entire home/apt,0,4.605170186,0.693147181,1.609437912,-1.832581464
15267741,Oud-Oost,Entire home/apt,0,4.828313737,0.693147181,2.302585093,-1.108662625
15269787,Bos en Lommer,Entire home/apt,0,4.787491743,0.693147181,3.713572067,0.277631737
15271416,De Baarsjes - Oud-West,Entire home/apt,0,4.59511985,0.693147181,2.944438979,-0.051293294
15275573,De Pijp - Rivierenbuurt,Entire home/apt,13,5.703782475,1.098612289,2.197224577,-1.203972804
15275829,Centrum-West,Entire home/apt,0,5.703782475,0,2.944438979,-0.46203546
15275947,Westerpark,Entire home/apt,0,4.382026635,0.693147181,2.197224577,-1.237874356
15276505,De Pijp - Rivierenbuurt,Entire home/apt,0,3.828641396,0.693147181,1.098612289,-2.407945609
15276959,Centrum-Oost,Private room,180,4.828313737,1.098612289,4.143134726,0.712949808
15277275,Centrum-West,Entire home/apt,10,5.616771098,0.693147181,3.526360525,0.122217633
15279481,Gaasperdam - Driemond,Private room,0,4.094344562,0,0.693147181,-2.813410717
15280589,De Aker - Nieuw Sloten,Private room,0,4.094344562,2.302585093,4.007333185,0.553885113
15283487,Zuid,Private room,0,3.688879454,0.693147181,3.135494216,-0.287682072
15284639,Zuid,Entire home/apt,0,4.86753445,0.693147181,3.663561646,0.21511138
15285356,Centrum-Oost,Entire home/apt,0,4.905274778,0.693147181,1.791759469,-1.427116356
15286319,De Pijp - Rivierenbuurt,Private room,262,4.976733742,0,5.370638028,1.928618652
15290649,De Pijp - Rivierenbuurt,Entire home/apt,95,5.857933154,0.693147181,3.850147602,0.405465108
15292615,De Pijp - Rivierenbuurt,Entire home/apt,0,4.700480366,1.098612289,1.945910149,-1.46967597
15296285,Centrum-West,Entire home/apt,0,5.298317367,1.098612289,1.098612289,-2.302585093
15304003,Centrum-Oost,Entire home/apt,342,7.237059026,0,2.833213344,-0.597837001
15305682,Westerpark,Entire home/apt,3,4.744932128,1.098612289,2.48490665,-0.371063681
15308979,Centrum-Oost,Entire home/apt,1,4.905274778,1.609437912,2.944438979,-0.478035801
15309393,Centrum-West,Entire home/apt,35,5.003946306,0.693147181,3.555348061,0.122217633
15309837,Centrum-Oost,Entire home/apt,0,5.843544417,1.098612289,0,-3.218875825
15310556,De Pijp - Rivierenbuurt,Entire home/apt,0,5.187385806,0.693147181,3.091042453,-0.342490309
15315311,Zuid,Entire home/apt,0,4.49980967,0.693147181,2.197224577,0.39877612
15316822,Centrum-West,Entire home/apt,0,4.553876892,0.693147181,2.944438979,-0.494296322
15318115,Bos en Lommer,Entire home/apt,0,5.416100402,1.098612289,3.091042453,-0.328504067
15318700,Westerpark,Entire home/apt,362,4.828313737,1.098612289,3.218875825,-0.198450939
15320631,Centrum-West,Entire home/apt,0,5.164785974,1.098612289,2.63905733,-0.755022584
15321585,De Baarsjes - Oud-West,Entire home/apt,0,4.605170186,1.098612289,2.197224577,-1.237874356
15321606,Watergraafsmeer,Entire home/apt,0,4.934473933,0.693147181,1.098612289,-2.302585093
15324802,Watergraafsmeer,Entire home/apt,0,4.382026635,0,3.784189634,0.364643114
15333414,Centrum-Oost,Entire home/apt,189,5.272999559,0.693147181,3.663561646,0.2390169
15333960,De Pijp - Rivierenbuurt,Entire home/apt,0,4.787491743,0.693147181,1.791759469,-1.347073648
15334755,Bos en Lommer,Entire home/apt,0,4.49980967,1.386294361,2.302585093,-1.108662625
15335913,De Baarsjes - Oud-West,Private room,0,4.143134726,0,0,-3.506557897
15337523,Oud-Oost,Entire home/apt,179,4.976733742,0.693147181,3.663561646,0.2390169
15339417,Oud-Oost,Entire home/apt,0,4.382026635,0.693147181,2.397895273,-0.994252273
15340320,Oud-Oost,Entire home/apt,0,4.49980967,1.609437912,1.945910149,-1.386294361
15347362,Oud-Noord,Entire home/apt,1,4.49980967,1.609437912,3.135494216,-0.261364764
15347634,De Baarsjes - Oud-West,Entire home/apt,0,4.543294782,0.693147181,3.044522438,-0.356674944
15347852,Centrum-Oost,Entire home/apt,0,5.298317367,0.693147181,2.944438979,-0.494296322
15349333,Centrum-West,Entire home/apt,0,5.187385806,0.693147181,4.007333185,0.570979547
15349483,Centrum-Oost,Entire home/apt,0,4.905274778,1.945910149,1.945910149,-1.347073648
15350277,De Baarsjes - Oud-West,Entire home/apt,0,5.857933154,1.098612289,0,-3.506557897
15350559,Zuid,Entire home/apt,5,4.700480366,0.693147181,2.197224577,-1.139434283
15351360,Oostelijk Havengebied - Indische Buurt,Entire home/apt,0,4.17438727,0.693147181,1.386294361,-2.040220829
15351560,IJburg - Zeeburgereiland,Private room,17,3.828641396,0.693147181,4.605170186,1.541159072
15351615,Zuid,Entire home/apt,0,4.49980967,0.693147181,2.397895273,-1.049822124
15351762,Oostelijk Havengebied - Indische Buurt,Entire home/apt,105,5.010635294,1.791759469,2.995732274,-0.301105093
15351988,Centrum-West,Entire home/apt,307,5.783825182,1.945910149,3.135494216,-0.301105093
15354556,Watergraafsmeer,Entire home/apt,5,5.700443573,1.098612289,3.295836866,-0.105360516
15356013,De Baarsjes - Oud-West,Entire home/apt,0,5.164785974,0.693147181,1.945910149,-1.46967597
15356614,Centrum-West,Entire home/apt,19,4.65396035,0.693147181,2.708050201,-0.693147181
15357130,De Baarsjes - Oud-West,Entire home/apt,167,4.65396035,1.945910149,3.091042453,-0.356674944
15357376,Oud-Oost,Entire home/apt,0,4.700480366,1.386294361,1.791759469,-1.609437912
15358780,Bos en Lommer,Entire home/apt,0,4.48863637,0.693147181,0,-3.506557897
15364579,De Pijp - Rivierenbuurt,Entire home/apt,6,5.105945474,0.693147181,2.397895273,-1.021651248
15365780,De Baarsjes - Oud-West,Entire home/apt,0,5.010635294,1.098612289,0.693147181,-2.813410717
15367641,Oostelijk Havengebied - Indische Buurt,Entire home/apt,11,4.787491743,0,3.688879454,0.254642218
15368201,Centrum-West,Entire home/apt,0,4.983606622,0.693147181,1.945910149,-1.139434283
15368822,Oostelijk Havengebied - Indische Buurt,Entire home/apt,5,4.65396035,1.098612289,2.397895273,-0.84397007
15370916,De Pijp - Rivierenbuurt,Private room,0,3.912023005,0,1.098612289,-2.302585093
15371008,Centrum-West,Entire home/apt,0,5.293304825,1.386294361,1.791759469,-1.609437912
15371462,Oud-Noord,Private room,31,4.553876892,0.693147181,3.891820298,0.463734016
15372417,Bos en Lommer,Entire home/apt,0,5.003946306,1.609437912,2.197224577,-1.237874356
15373075,Oostelijk Havengebied - Indische Buurt,Private room,82,3.828641396,0,4.382026635,0.970778917
15374358,Noord-Oost,Entire home/apt,38,5.043425117,1.098612289,2.708050201,-0.579818495
15381052,De Pijp - Rivierenbuurt,Entire home/apt,0,5.129898715,1.098612289,1.098612289,-2.302585093
15384189,Westerpark,Private room,246,4.49980967,1.098612289,4.317488114,0.887891257
15386590,Zuid,Entire home/apt,0,4.787491743,0.693147181,1.791759469,-1.660731207
15387655,Centrum-Oost,Entire home/apt,0,4.787491743,0.693147181,1.386294361,-2.040220829
15388064,Oostelijk Havengebied - Indische Buurt,Entire home/apt,0,4.553876892,1.098612289,2.079441542,-1.347073648
15388650,Bos en Lommer,Entire home/apt,0,4.605170186,0.693147181,0.693147181,-2.659260037
15389472,De Pijp - Rivierenbuurt,Entire home/apt,0,4.941642423,0.693147181,2.564949357,-0.84397007
15391262,Centrum-West,Private room,0,4.605170186,0.693147181,1.098612289,-2.302585093
15397352,De Pijp - Rivierenbuurt,Entire home/apt,12,4.59511985,1.098612289,2.995732274,-0.356674944
15404565,De Baarsjes - Oud-West,Entire home/apt,0,4.59511985,0.693147181,3.433987204,0.165514438
15404775,Centrum-West,Private room,5,4.49980967,0.693147181,4.709530201,1.291983682
15404969,Zuid,Private room,0,4.543294782,0.693147181,4.430816799,0.993251773
15410682,IJburg - Zeeburgereiland,Entire home/apt,136,5.356586275,1.098612289,1.945910149,-1.386294361
15415871,De Baarsjes - Oud-West,Entire home/apt,20,5.010635294,0.693147181,2.302585093,-1.139434283
15416894,Oud-Oost,Entire home/apt,0,4.17438727,1.098612289,1.609437912,-1.771956842
15417809,Centrum-Oost,Entire home/apt,210,5.105945474,0.693147181,0,-3.506557897
15418400,De Baarsjes - Oud-West,Entire home/apt,0,5.068904202,1.386294361,2.944438979,-0.400477567
15418508,Bos en Lommer,Entire home/apt,0,4.828313737,1.098612289,1.945910149,-1.46967597
15419069,Osdorp,Private room,0,4.86753445,1.098612289,0.693147181,-2.813410717
15421742,Bos en Lommer,Private room,203,4.382026635,0.693147181,1.609437912,-1.832581464
15422421,Oud-Oost,Entire home/apt,125,4.605170186,1.098612289,1.386294361,-2.040220829
15422621,Bos en Lommer,Entire home/apt,202,5.135798437,1.098612289,3.465735903,0.039220713
15423130,Bos en Lommer,Entire home/apt,0,4.553876892,1.098612289,0.693147181,-2.407945609
15427284,Watergraafsmeer,Entire home/apt,0,5.093750201,1.609437912,2.302585093,-0.755022584
15428681,Centrum-Oost,Entire home/apt,0,5.247024072,1.098612289,0.693147181,-2.659260037
15431214,Bos en Lommer,Entire home/apt,0,4.584967479,1.098612289,2.708050201,-0.733969175
15431815,Oostelijk Havengebied - Indische Buurt,Entire home/apt,240,5.164785974,0.693147181,3.33220451,-0.105360516
15432553,Westerpark,Entire home/apt,0,5.298317367,1.098612289,3.135494216,0.09531018
15432761,De Pijp - Rivierenbuurt,Entire home/apt,0,4.86753445,0.693147181,1.386294361,-2.040220829
15432762,De Baarsjes - Oud-West,Entire home/apt,0,4.382026635,1.098612289,2.772588722,-0.127833372
15433262,Slotervaart,Entire home/apt,125,4.744932128,1.098612289,2.564949357,-0.867500568
15435322,Slotervaart,Entire home/apt,0,4.744932128,1.098612289,2.48490665,-0.579818495
15435454,Noord-Oost,Entire home/apt,0,4.59511985,0.693147181,3.091042453,-0.342490309
15440739,Oud-Oost,Entire home/apt,3,4.700480366,1.609437912,2.564949357,-0.84397007
15440957,De Baarsjes - Oud-West,Entire home/apt,0,5.105945474,0.693147181,1.386294361,-2.040220829
15441005,Oud-Noord,Entire home/apt,57,4.86753445,0.693147181,3.258096538,-0.174353387
15441407,Oostelijk Havengebied - Indische Buurt,Entire home/apt,0,4.553876892,1.945910149,2.302585093,-1.139434283
15441503,Centrum-Oost,Entire home/apt,25,5.799092654,2.079441542,2.302585093,-1.139434283
15441753,Centrum-Oost,Entire home/apt,1,5.241747015,1.098612289,2.833213344,-0.139262067
15442364,Bijlmer-Oost,Private room,0,4.605170186,0.693147181,3.80666249,0.609765572
15442737,Noord-Oost,Entire home/apt,0,4.248495242,1.098612289,2.302585093,-0.776528789
15443303,Centrum-West,Entire home/apt,9,5.416100402,0.693147181,2.833213344,-0.510825624
15444249,Osdorp,Entire home/apt,0,3.688879454,1.098612289,1.791759469,-1.427116356
15445952,Westerpark,Entire home/apt,0,4.615120517,1.098612289,2.48490665,-0.693147181
15446363,Centrum-West,Entire home/apt,345,5.886104031,1.098612289,3.496507561,0.067658648
15457327,Centrum-Oost,Private room,0,5.010635294,0.693147181,0.693147181,-2.302585093
15458166,IJburg - Zeeburgereiland,Private room,0,4.007333185,2.63905733,4.356708827,0.951657876
15459025,Noord-Oost,Entire home/apt,0,5.220355825,1.098612289,2.079441542,-1.347073648
15460188,De Pijp - Rivierenbuurt,Entire home/apt,14,4.890349128,1.098612289,2.197224577,-0.867500568
15460346,Centrum-Oost,Entire home/apt,0,4.976733742,0.693147181,3.044522438,-0.356674944
15462317,De Pijp - Rivierenbuurt,Entire home/apt,0,4.605170186,0.693147181,1.945910149,-1.427116356
15462325,Centrum-Oost,Entire home/apt,279,4.787491743,1.386294361,3.295836866,-0.139262067
15462538,De Pijp - Rivierenbuurt,Entire home/apt,0,5.010635294,0.693147181,3.295836866,-0.139262067
15462945,Geuzenveld - Slotermeer,Private room,4,4.382026635,0.693147181,2.890371758,-0.544727175
15464149,Oud-Oost,Entire home/apt,1,4.700480366,0.693147181,3.526360525,0.09531018
15465157,De Baarsjes - Oud-West,Entire home/apt,0,4.605170186,1.609437912,1.791759469,-1.30933332
15465365,Centrum-West,Private room,3,4.691347882,0.693147181,4.8978398,1.460937904
15465855,Centrum-Oost,Entire home/apt,0,4.941642423,1.609437912,1.609437912,-1.714798428
15466674,Bos en Lommer,Entire home/apt,0,4.744932128,0.693147181,3.465735903,0.113328685
15481220,Slotervaart,Entire home/apt,306,5.521460918,1.098612289,3.401197382,-0.020202707
15483122,De Baarsjes - Oud-West,Private room,24,4.060443011,1.098612289,4.48863637,1.057790294
15487995,De Baarsjes - Oud-West,Entire home/apt,0,4.859812404,1.609437912,1.386294361,-2.040220829
15488849,Bos en Lommer,Entire home/apt,0,4.369447852,1.098612289,2.397895273,-1.021651248
15490693,De Baarsjes - Oud-West,Entire home/apt,1,4.605170186,0.693147181,1.791759469,-1.660731207
15492094,De Baarsjes - Oud-West,Private room,75,4.553876892,0,3.465735903,0.029558802
15492937,Westerpark,Entire home/apt,0,4.804021045,1.386294361,2.197224577,-1.237874356
15493910,De Baarsjes - Oud-West,Entire home/apt,0,4.941642423,0.693147181,0,-3.506557897
15496392,De Baarsjes - Oud-West,Entire home/apt,0,4.605170186,0.693147181,2.48490665,-0.94160854
15497619,Geuzenveld - Slotermeer,Private room,58,4.007333185,0,4.644390899,1.432700734
15503790,Oud-Oost,Entire home/apt,0,4.812184355,1.098612289,1.386294361,-2.040220829
15506843,Westerpark,Entire home/apt,0,4.49980967,1.945910149,1.098612289,-2.302585093
15508063,De Pijp - Rivierenbuurt,Entire home/apt,0,4.934473933,1.098612289,1.386294361,-1.966112856
15509115,Zuid,Entire home/apt,0,4.59511985,0.693147181,1.098612289,-2.302585093
15509418,Westerpark,Entire home/apt,0,4.700480366,0.693147181,1.386294361,-1.897119985
15514843,IJburg - Zeeburgereiland,Private room,0,4.127134385,0.693147181,3.737669618,0.329303747
15515376,De Baarsjes - Oud-West,Entire home/apt,0,4.49980967,0,1.098612289,-2.302585093
15516455,Westerpark,Entire home/apt,0,4.86753445,1.098612289,2.48490665,-0.94160854
15517903,Centrum-Oost,Entire home/apt,0,5.298317367,0.693147181,2.772588722,-0.544727175
15518738,Oud-Oost,Entire home/apt,0,4.744932128,0.693147181,3.63758616,0.223143551
15525890,Centrum-Oost,Entire home/apt,28,4.48863637,1.386294361,0,-3.506557897
15525897,Centrum-West,Private room,297,6.214608098,0,3.433987204,0.009950331
15527704,Westerpark,Private room,247,4.762173935,0.693147181,5.257495372,1.826160896
15528076,Oostelijk Havengebied - Indische Buurt,Entire home/apt,9,4.787491743,1.386294361,3.135494216,-0.287682072
15528234,Noord-West,Entire home/apt,88,5.298317367,0.693147181,2.079441542,-1.347073648
15530353,Centrum-Oost,Entire home/apt,0,5.010635294,1.609437912,1.386294361,-2.040220829
15530410,De Baarsjes - Oud-West,Entire home/apt,3,4.718498871,1.386294361,2.302585093,-1.108662625
15531290,Westerpark,Entire home/apt,0,4.605170186,0.693147181,2.890371758,-0.527632742
15532491,Oud-Oost,Entire home/apt,0,4.143134726,0,0.693147181,-2.659260037
15533370,Oud-Noord,Entire home/apt,0,5.075173815,0.693147181,0.693147181,-2.813410717
15539939,Oud-Noord,Private room,0,4.49980967,1.098612289,0.693147181,-2.813410717
15540054,Centrum-West,Private room,0,4.787491743,1.098612289,3.091042453,-0.328504067
15542104,Zuid,Entire home/apt,70,6.214608098,0.693147181,2.079441542,-0.713349888
15542926,Centrum-Oost,Entire home/apt,0,5.521460918,0.693147181,1.791759469,-0.798507696
15543178,De Pijp - Rivierenbuurt,Private room,0,4.828313737,0.693147181,0.693147181,-2.659260037
15543621,De Pijp - Rivierenbuurt,Entire home/apt,0,4.605170186,1.098612289,1.609437912,-1.832581464
15544148,De Pijp - Rivierenbuurt,Entire home/apt,0,5.010635294,1.098612289,2.833213344,-0.478035801
15544303,Centrum-West,Private room,91,5.703782475,0,0,-3.506557897
15544528,De Baarsjes - Oud-West,Private room,0,3.80666249,0.693147181,0,-3.506557897
15545816,Oostelijk Havengebied - Indische Buurt,Entire home/apt,0,4.605170186,0.693147181,2.079441542,-1.347073648
15546882,IJburg - Zeeburgereiland,Entire home/apt,0,4.521788577,0.693147181,2.772588722,-0.579818495
15548949,Centrum-Oost,Entire home/apt,48,5.298317367,0.693147181,3.258096538,-0.174353387
15555147,Centrum-Oost,Entire home/apt,167,5.564520407,0,3.828641396,0.39877612
15560235,Oud-Noord,Entire home/apt,0,4.49980967,1.386294361,0,-3.506557897
15561199,De Pijp - Rivierenbuurt,Entire home/apt,0,5.192956851,0.693147181,2.48490665,-0.94160854
15562765,Westerpark,Entire home/apt,0,5.043425117,1.098612289,2.48490665,-0.916290732
15563308,Slotervaart,Entire home/apt,0,4.605170186,0.693147181,0.693147181,-2.659260037
15563670,IJburg - Zeeburgereiland,Entire home/apt,26,5.225746674,1.098612289,2.772588722,-0.544727175
15564496,Zuid,Entire home/apt,62,4.700480366,1.098612289,3.091042453,-0.328504067
15564639,Centrum-West,Private room,1,4.248495242,0.693147181,4.700480366,1.266947603
15574248,Slotervaart,Entire home/apt,2,5.164785974,1.098612289,2.833213344,-0.510825624
15575572,De Baarsjes - Oud-West,Private room,0,4.442651256,0.693147181,1.098612289,-2.302585093
15577359,De Baarsjes - Oud-West,Entire home/apt,0,4.317488114,0.693147181,1.386294361,-2.040220829
15579126,De Baarsjes - Oud-West,Entire home/apt,0,4.941642423,0.693147181,0.693147181,-2.659260037
15581428,Noord-West,Entire home/apt,17,5.433722004,1.098612289,2.708050201,-0.356674944
15582133,Zuid,Entire home/apt,0,5.298317367,2.197224577,1.609437912,-1.714798428
15582524,De Baarsjes - Oud-West,Entire home/apt,0,5.393627546,1.609437912,2.397895273,-0.967584026
15588057,De Pijp - Rivierenbuurt,Private room,0,4.248495242,1.098612289,2.564949357,-0.84397007
15591889,De Pijp - Rivierenbuurt,Entire home/apt,0,4.65396035,0.693147181,1.945910149,-1.427116356
15592066,Centrum-West,Entire home/apt,6,5.560681631,0.693147181,2.944438979,-0.430782916
15592215,Centrum-West,Entire home/apt,0,4.941642423,2.63905733,2.197224577,-0.820980552
15592311,De Pijp - Rivierenbuurt,Entire home/apt,0,4.442651256,0.693147181,1.791759469,-1.609437912
15594816,Noord-West,Private room,16,4.317488114,0.693147181,4.820281566,1.391281903
15595655,Zuid,Entire home/apt,148,4.976733742,0.693147181,3.555348061,0.165514438
15596186,Westerpark,Entire home/apt,0,6.01615716,0.693147181,2.302585093,-1.108662625
15599773,De Baarsjes - Oud-West,Entire home/apt,7,5.874930731,1.386294361,1.386294361,-1.832581464
15607821,Westerpark,Entire home/apt,0,5.010635294,0.693147181,2.833213344,-0.579818495
15608849,Oud-Oost,Entire home/apt,0,5.010635294,1.098612289,1.609437912,-1.832581464
15609809,Westerpark,Entire home/apt,0,4.59511985,0.693147181,2.564949357,-0.867500568
15610200,De Baarsjes - Oud-West,Entire home/apt,0,4.553876892,1.098612289,1.791759469,-1.609437912
15611604,Zuid,Entire home/apt,143,5.768320996,0,3.496507561,0.086177696
15611671,Westerpark,Entire home/apt,0,4.553876892,1.098612289,3.17805383,-0.223143551
15616455,Oud-Noord,Entire home/apt,0,4.700480366,1.098612289,2.772588722,-0.634878272
15616580,Buitenveldert - Zuidas,Entire home/apt,41,5.298317367,0.693147181,3.135494216,-0.274436846
15626210,Centrum-Oost,Entire home/apt,0,4.86753445,0.693147181,3.044522438,-0.235722334
15626831,Oostelijk Havengebied - Indische Buurt,Private room,94,4.779123493,0.693147181,4.905274778,1.483874689
15628281,Oud-Noord,Entire home/apt,0,4.605170186,1.386294361,1.609437912,-1.714798428
15628462,Slotervaart,Private room,0,5.521460918,0,2.302585093,-1.078809661
15628664,Centrum-West,Entire home/apt,0,4.859812404,0.693147181,2.197224577,-1.203972804
15630004,Zuid,Entire home/apt,15,4.787491743,1.098612289,2.397895273,-1.021651248
15630976,De Baarsjes - Oud-West,Entire home/apt,125,4.394449155,1.609437912,2.302585093,-1.108662625
15637415,Zuid,Entire home/apt,204,5.164785974,0,5.416100402,2.005525859
15638310,Westerpark,Entire home/apt,0,5.003946306,1.609437912,2.890371758,-0.510825624
15638911,De Baarsjes - Oud-West,Entire home/apt,0,5.703782475,1.098612289,2.397895273,-0.994252273
15639074,De Pijp - Rivierenbuurt,Entire home/apt,0,5.010635294,1.386294361,2.890371758,-0.46203546
15641922,Osdorp,Entire home/apt,4,4.356708827,0.693147181,3.135494216,-0.287682072
15642871,De Pijp - Rivierenbuurt,Entire home/apt,0,4.634728988,0.693147181,4.060443011,0.652325186
15643971,Oud-Oost,Entire home/apt,26,5.247024072,0.693147181,3.583518938,0.292669614
15645217,Centrum-West,Entire home/apt,95,5.010635294,0.693147181,1.609437912,-1.714798428
15651912,Centrum-West,Entire home/apt,221,5.129898715,1.098612289,4.96284463,1.541159072
15652115,Centrum-West,Entire home/apt,238,5.003946306,1.098612289,5.036952602,1.615419984
15652360,Zuid,Private room,14,4.744932128,1.098612289,3.465735903,0.048790164
15653120,Zuid,Private room,16,4.744932128,1.098612289,3.871201011,0.457424847
15653509,Zuid,Entire home/apt,0,4.744932128,0.693147181,1.945910149,-1.46967597
15653533,Centrum-West,Entire home/apt,100,4.605170186,1.386294361,4.905274778,1.499623046
15654362,Westerpark,Entire home/apt,0,4.828313737,1.945910149,1.945910149,-1.46967597
15658599,De Baarsjes - Oud-West,Entire home/apt,7,4.86753445,1.098612289,2.63905733,-0.776528789
15659592,De Pijp - Rivierenbuurt,Entire home/apt,50,4.941642423,1.609437912,3.135494216,-0.287682072
15667547,Oostelijk Havengebied - Indische Buurt,Private room,0,4.430816799,0.693147181,3.496507561,0.086177696
15668614,Osdorp,Entire home/apt,0,4.317488114,0.693147181,2.995732274,-0.415515444
15669525,Centrum-West,Entire home/apt,0,4.382026635,1.386294361,2.708050201,-0.693147181
15669848,De Pijp - Rivierenbuurt,Entire home/apt,120,5.953243334,1.945910149,2.397895273,-0.94160854
15670095,Oud-Noord,Entire home/apt,308,4.248495242,0,4.219507705,0.797507196
15670208,IJburg - Zeeburgereiland,Entire home/apt,0,5.003946306,0.693147181,0,-3.218875825
15672226,IJburg - Zeeburgereiland,Entire home/apt,32,4.86753445,0.693147181,3.135494216,-0.083381609
15693863,Oud-Noord,Entire home/apt,323,4.248495242,0,4.077537444,0.667829373
15695883,Oud-Oost,Entire home/apt,0,4.744932128,0.693147181,2.890371758,-0.478035801
15710694,De Baarsjes - Oud-West,Private room,0,3.80666249,0.693147181,1.386294361,-2.040220829
15713326,Bos en Lommer,Entire home/apt,0,4.605170186,0.693147181,3.091042453,-0.328504067
15713489,Centrum-Oost,Private room,22,4.477336814,0,4.859812404,1.444563269
15716778,IJburg - Zeeburgereiland,Entire home/apt,0,6.01615716,0.693147181,2.197224577,-1.171182982
15722863,Oud-Oost,Entire home/apt,0,4.941642423,0.693147181,2.63905733,-0.713349888
15723113,Centrum-Oost,Entire home/apt,12,5.225746674,0,3.218875825,-0.139262067
